event_id,event_date,event_type,location,venue_capacity,ticket_price_lkr,promotion_days,registered_attendees,social_media_reach,previous_event_attendance,temperature_c,humidity_pct,rainfall_mm,wind_speed_kmh,weather_condition,day_of_week,is_weekend,is_public_holiday,duration_hours,actual_attendance,attendance_rate_pct
EVT00290,2024-03-09,Music Festival,Matara,100,2000,19,46,22173,43,30.8,68,7.7,10,Cloudy,Saturday,1,0,2.4,105,228.26
EVT00333,2024-03-09,Sports Event,Colombo,200,3000,33,124,99674,114,23.8,85,18.9,14.9,Rain,Saturday,1,0,6.5,210,169.35
EVT01445,2024-03-09,Religious Event,Colombo,750,0,9,43,94893,498,29.6,56,1.4,9,Clear,Saturday,1,0,4.1,578,1344.19
EVT02358,2024-03-10,School Event,Kandy,3000,750,34,810,72509,1093,25.8,49,3.5,7,Clear,Sunday,1,0,3.3,820,101.23
EVT01947,2024-03-10,Conference,Kegalle,200,2000,74,166,84348,151,27.3,70,7.4,12.7,Clear,Sunday,1,0,3.5,210,126.51
EVT01693,2024-03-10,Cultural Festival,Matara,500,2000,39,269,36378,242,30,70,22.7,11.7,Rain,Sunday,1,0,5,428,159.11
EVT00977,2024-03-11,School Event,Colombo,200,500,87,157,2095,143,30.3,74,8.1,14.4,Rain,Monday,0,0,5.2,210,133.76
EVT00755,2024-03-11,Conference,Kandy,3000,1000,9,1268,11940,2424,25.8,81,2.4,12.5,Clear,Monday,0,0,5.4,1341,105.76
EVT01477,2024-03-12,Workshop,Kegalle,100,1500,19,27,33351,82,29.9,69,5.3,16,Clear,Tuesday,0,0,2.8,105,388.89
EVT02430,2024-03-12,Conference,Galle,200,250,68,136,79994,134,27.2,58,7.7,5.8,Clear,Tuesday,0,0,8,210,154.41
EVT00206,2024-03-13,School Event,Negombo,2000,250,85,1540,11203,1351,27.5,89,6.3,14.9,Clear,Wednesday,0,0,6.4,809,52.53
EVT01647,2024-03-13,Conference,Kandy,2000,2000,53,1006,78500,1251,29.6,76,12,6.9,Rain,Wednesday,0,0,2.3,623,61.93
EVT01959,2024-03-13,Conference,Matara,500,500,12,123,92198,243,29.5,85,14,2.5,Rain,Wednesday,0,0,2.7,141,114.63
EVT02105,2024-03-13,Community Event,Anuradhapura,1000,750,36,401,57493,479,27.4,77,6.7,6.5,Clear,Wednesday,0,1,4.4,495,123.44
EVT01271,2024-03-14,Conference,Kegalle,2000,2000,89,596,31420,887,28.3,71,27.5,6.2,Heavy Rain,Thursday,0,0,5.5,86,14.43
EVT00692,2024-03-14,University Event,Kegalle,2000,0,71,1217,55318,798,24.5,84,1.8,12.9,Clear,Thursday,0,0,2.3,838,68.86
EVT01683,2024-03-14,Cultural Festival,Anuradhapura,1000,2000,39,389,5532,560,26.3,82,6.9,15.9,Clear,Thursday,0,0,5,724,186.12
EVT01938,2024-03-14,Community Event,Anuradhapura,100,2000,61,57,24607,63,28.8,53,4.6,8.3,Clear,Thursday,0,0,4.1,105,184.21
EVT01976,2024-03-14,Music Festival,Matara,1500,3000,16,418,90802,1315,27.7,84,8.8,11.3,Rain,Thursday,0,0,7.1,614,146.89
EVT00349,2024-03-14,Cultural Festival,Galle,300,2000,30,157,22801,194,24.6,75,19.7,11.6,Rain,Thursday,0,0,3.7,315,200.64
EVT01286,2024-03-15,Music Festival,Kandy,1500,250,25,495,26882,928,25.6,58,21.5,8.8,Rain,Friday,0,0,7.6,822,166.06
EVT01480,2024-03-15,Community Event,Negombo,1500,2000,36,10,57396,454,29.5,82,29.3,8.2,Heavy Rain,Friday,0,1,3.9,216,2160
EVT00759,2024-03-15,School Event,Galle,1500,500,53,759,76975,637,30.6,80,9.2,15.2,Rain,Friday,0,0,1.6,370,48.75
EVT01646,2024-03-15,University Event,Matara,100,3000,60,64,43684,64,24.1,70,18.4,6,Rain,Friday,0,0,4.1,105,164.06
EVT00540,2024-03-16,School Event,Kurunegala,2000,250,49,2187,60655,861,24.2,71,19.5,20,Rain,Saturday,1,0,5.3,604,27.62
EVT02292,2024-03-16,Conference,Matara,5000,3000,4,2919,42968,3906,26.8,61,16.7,15,Rain,Saturday,1,0,5.5,1254,42.96
EVT01928,2024-03-16,Exhibition,Ratnapura,100,2000,53,103,95731,89,27.1,69,2.7,15.8,Cloudy,Saturday,1,0,4.3,105,101.94
EVT00532,2024-03-17,Music Festival,Colombo,100,1000,77,22,24080,59,32.5,58,3.3,12.9,Cloudy,Sunday,1,0,7.3,105,477.27
EVT02355,2024-03-17,Sports Event,Ratnapura,1000,750,20,884,85146,471,31.7,81,25.3,8.4,Heavy Rain,Sunday,1,0,4.6,422,47.74
EVT00257,2024-03-18,Sports Event,Matara,750,1500,58,361,96058,317,29,67,18.7,17.8,Rain,Monday,0,0,2.6,419,116.07
EVT00607,2024-03-18,Religious Event,Kandy,5000,250,82,3397,3706,3177,27.4,70,0.7,8.5,Clear,Monday,0,0,4.8,4119,121.25
EVT01509,2024-03-18,Sports Event,Kurunegala,750,0,79,551,74792,372,28.4,74,6.2,13.5,Clear,Monday,0,0,4.9,648,117.6
EVT02388,2024-03-19,Conference,Kegalle,100,250,46,48,79261,70,27.7,80,2.2,7.5,Clear,Tuesday,0,1,5.8,105,218.75
EVT01435,2024-03-19,Sports Event,Anuradhapura,2000,750,78,656,32154,1462,25.5,66,20.9,9.2,Rain,Tuesday,0,0,4.3,642,97.87
EVT01388,2024-03-19,Conference,Kurunegala,2000,3000,13,1552,23022,1133,28.4,83,30.4,8.9,Heavy Rain,Tuesday,0,1,3.7,684,44.07
EVT02059,2024-03-19,Exhibition,Kandy,500,1500,30,259,46529,0,35,81,9,16.1,Rain,Tuesday,0,0,4.9,321,123.94
EVT01958,2024-03-20,Perahera,Kandy,750,1500,49,146,34227,381,29,82,8.7,8.8,Rain,Wednesday,0,1,7.6,687,470.55
EVT02185,2024-03-20,Workshop,Negombo,500,0,31,180,60537,146,24.9,67,2,12.6,Clear,Wednesday,0,0,4.5,199,110.56
EVT00640,2024-03-20,Workshop,Matara,500,500,43,185,56605,312,25,65,22.9,4,Rain,Wednesday,0,0,5.2,223,120.54
EVT02169,2024-03-21,Workshop,Galle,750,0,57,415,36559,310,28.5,66,19.9,9.4,Rain,Thursday,0,0,3.2,234,56.39
EVT01951,2024-03-21,Exhibition,Matara,300,3000,11,247,91373,174,30.8,80,8.3,12.9,Rain,Thursday,0,1,2.3,293,118.62
EVT00791,2024-03-21,Music Festival,Galle,100,500,59,70,99491,46,27.1,87,10.1,11.8,Rain,Thursday,0,0,6.4,105,150
EVT00779,2024-03-22,Community Event,Kurunegala,200,500,3,90,87736,105,28.8,78,6.7,10,Clear,Friday,0,0,3.7,169,187.78
EVT01451,2024-03-22,Conference,Kurunegala,1500,1000,83,350,66987,689,25.2,87,5.9,11,Clear,Friday,0,0,7.4,427,122
EVT01320,2024-03-22,Workshop,Nuwara Eliya,300,500,80,88,77913,150,21.9,64,5.1,2,Clear,Friday,0,0,6.9,149,169.32
EVT01193,2024-03-22,Perahera,Kegalle,1500,1000,4,961,96400,926,27.5,74,9.1,10,Rain,Friday,0,1,5.7,978,101.77
EVT01247,2024-03-22,Workshop,Kegalle,1000,2000,44,468,11679,552,29.8,71,3,23.1,Clear,Friday,0,0,3,339,72.44
EVT01147,2024-03-22,Workshop,Kandy,300,250,19,169,5116,102,21.6,85,9.3,7.5,Rain,Friday,0,1,7.6,229,135.5
EVT02308,2024-03-22,Religious Event,Ratnapura,1000,3000,56,594,80258,767,27.7,60,24.5,11.4,Rain,Friday,0,0,3,727,122.39
EVT00984,2024-03-23,Community Event,Kegalle,750,2000,20,296,82841,416,28,83,13.7,11.8,Rain,Saturday,1,0,2.3,434,146.62
EVT01071,2024-03-23,Perahera,Negombo,200,750,33,113,11236,90,25.4,91,14,6.3,Rain,Saturday,1,0,7.5,210,185.84
EVT00169,2024-03-23,Perahera,Matara,500,0,48,120,8174,262,28.7,77,15.3,21.8,Rain,Saturday,1,0,2.8,391,325.83
EVT00342,2024-03-24,Cultural Festival,Negombo,1000,250,40,450,30797,180,33.9,78,5.8,11.6,Clear,Sunday,1,0,5.9,615,136.67
EVT01580,2024-03-25,Workshop,Negombo,100,2000,12,15,47831,63,27.3,71,3.9,10.3,Clear,Monday,0,0,5.1,105,700
EVT02499,2024-03-25,Religious Event,Negombo,750,500,22,411,4222,479,27.5,69,20,3.5,Rain,Monday,0,1,2.5,527,128.22
EVT02483,2024-03-25,Sports Event,Kurunegala,1500,500,19,498,25999,496,29,83,15,3.1,Rain,Monday,0,1,4.1,569,114.26
EVT00637,2024-03-25,School Event,Colombo,500,1500,4,240,35639,426,25.9,53,21.5,9.1,Rain,Monday,0,0,5.6,248,103.33
EVT02244,2024-03-26,University Event,Kegalle,2000,3000,41,1026,61428,981,24.9,79,3,11.1,Cloudy,Tuesday,0,0,2.2,295,28.75
EVT00155,2024-03-26,University Event,Kurunegala,5000,750,30,1071,63727,3294,28.2,61,5,15.8,Clear,Tuesday,0,0,1.5,2445,228.29
EVT01168,2024-03-27,School Event,Colombo,750,2000,70,282,79869,611,27.8,81,10,6,Rain,Wednesday,0,0,2,450,159.57
EVT00049,2024-03-27,Exhibition,Kandy,1500,1000,10,710,77034,616,26.4,98,10.7,16.8,Rain,Wednesday,0,0,6.2,604,85.07
EVT01638,2024-03-27,Music Festival,Galle,2000,1000,48,1307,45122,606,25.7,63,5,13.5,Cloudy,Wednesday,0,0,2.3,1225,93.73
EVT00639,2024-03-27,Exhibition,Nuwara Eliya,750,750,16,68,55872,319,19.1,80,11.3,8.5,Rain,Wednesday,0,0,1.7,195,286.76
EVT00224,2024-03-28,Perahera,Kegalle,750,750,73,159,90917,386,23.8,60,9,15.3,Rain,Thursday,0,0,4.8,465,292.45
EVT00495,2024-03-28,Religious Event,Kegalle,750,500,65,412,70875,732,29.5,80,17.8,14.6,Rain,Thursday,0,0,6,654,158.74
EVT00895,2024-03-28,Cultural Festival,Colombo,200,3000,9,80,85722,158,24.6,90,13,23.5,Rain,Thursday,0,0,7,210,262.5
EVT00162,2024-03-28,Music Festival,Ratnapura,1500,500,72,1032,66442,769,27.8,81,2.6,13.6,Clear,Thursday,0,0,5.1,1044,101.16
EVT02420,2024-03-28,School Event,Kandy,500,500,40,273,17174,157,33.9,63,20.9,4.2,Rain,Thursday,0,0,6.9,255,93.41
EVT00962,2024-03-29,Music Festival,Kegalle,5000,1500,40,3467,84250,4322,28.1,69,4.8,10.2,Clear,Friday,0,0,5.7,2409,69.48
EVT01566,2024-03-29,Music Festival,Colombo,5000,1500,14,2347,45557,1478,29.1,70,8.2,18.6,Rain,Friday,0,0,1.8,2153,91.73
EVT02367,2024-03-29,Workshop,Ratnapura,3000,2000,71,2676,16850,1643,23.9,79,8.7,7.8,Rain,Friday,0,0,8,935,34.94
EVT01551,2024-03-29,University Event,Anuradhapura,2000,2000,26,1164,17748,1101,28.7,77,26.1,5.9,Heavy Rain,Friday,0,0,6.2,960,82.47
EVT00196,2024-03-29,Music Festival,Galle,2000,0,17,1063,86555,1228,25,70,33.1,11.6,Heavy Rain,Friday,0,0,6.9,867,81.56
EVT01692,2024-03-29,Workshop,Kegalle,1500,2000,6,501,19546,542,30.5,75,5.2,15.7,Clear,Friday,0,1,1.7,679,135.53
EVT02207,2024-03-29,Music Festival,Ratnapura,200,3000,16,125,14849,64,31.3,65,1.5,12.6,Clear,Friday,0,0,4.5,210,168
EVT01065,2024-03-30,Conference,Matara,1000,3000,88,347,97907,675,28.4,78,9,15.4,Rain,Saturday,1,0,5.6,251,72.33
EVT01582,2024-03-30,Perahera,Ratnapura,1500,750,80,381,9935,1021,30.4,72,7.6,2,Clear,Saturday,1,0,7.9,881,231.23
EVT01681,2024-03-30,Religious Event,Colombo,2000,750,36,1110,82933,1205,27.7,74,14.3,14.4,Rain,Saturday,1,1,5.6,1481,133.42
EVT01797,2024-03-30,Sports Event,Kandy,2000,1000,86,679,80797,1182,30.9,71,8.2,13.1,Rain,Saturday,1,0,3.8,1014,149.34
EVT02412,2024-03-31,Conference,Kandy,300,500,73,154,62665,184,24.7,68,7.1,13.7,Cloudy,Sunday,1,1,4.4,315,204.55
EVT01710,2024-03-31,Community Event,Kegalle,100,2000,10,18,64471,82,24,75,37.7,10,Heavy Rain,Sunday,1,1,3.2,90,500
EVT02144,2024-04-02,Sports Event,Matara,300,750,56,162,36214,75,29.3,91,2.9,16.8,Cloudy,Tuesday,0,0,3.6,315,194.44
EVT01874,2024-04-02,Perahera,Anuradhapura,1500,500,83,479,78010,826,32,64,20.4,18.8,Rain,Tuesday,0,0,5.8,855,178.5
EVT01460,2024-04-02,Exhibition,Kurunegala,1500,2000,59,1037,20060,382,26.2,75,4.6,9.8,Clear,Tuesday,0,0,4.2,803,77.43
EVT00878,2024-04-03,Sports Event,Nuwara Eliya,3000,1500,65,2364,54006,1207,16.7,69,17.5,15.4,Rain,Wednesday,0,0,4.8,994,42.05
EVT02187,2024-04-03,Exhibition,Ratnapura,2000,1000,83,1055,8776,1268,30,74,14,7.4,Rain,Wednesday,0,0,5.1,1072,101.61
EVT00462,2024-04-04,Perahera,Nuwara Eliya,100,250,47,56,88195,70,21.5,71,11.9,15.5,Rain,Thursday,0,0,4.3,105,187.5
EVT00259,2024-04-04,Perahera,Ratnapura,500,2000,84,231,43754,291,25.7,66,8.2,13.5,Rain,Thursday,0,0,2.4,443,191.77
EVT02041,2024-04-04,Sports Event,Ratnapura,1000,750,4,771,23633,71,25.7,58,8.8,12.1,Rain,Thursday,0,0,3.3,515,66.8
EVT01603,2024-04-05,Religious Event,Matara,2000,2000,17,1610,27824,918,23.6,69,21.6,8.8,Rain,Friday,0,0,2.5,1184,73.54
EVT00022,2024-04-05,Religious Event,Kegalle,750,750,57,503,68950,588,28.1,81,6.9,10.6,Clear,Friday,0,0,5.2,718,142.74
EVT01472,2024-04-05,Perahera,Nuwara Eliya,200,250,73,117,49137,55,20.7,92,12.7,11.2,Rain,Friday,0,0,7.2,210,179.49
EVT00452,2024-04-06,Exhibition,Anuradhapura,5000,3000,70,2613,69184,4638,24.5,75,13.6,22.3,Rain,Saturday,1,0,7.9,1307,50.02
EVT01554,2024-04-06,School Event,Ratnapura,300,500,89,86,45241,186,27.1,57,12.2,12.9,Rain,Saturday,1,0,7.3,195,226.74
EVT00310,2024-04-06,Workshop,Matara,100,1000,41,71,69153,68,28.9,98,22.1,15.8,Rain,Saturday,1,0,2.9,105,147.89
EVT01884,2024-04-07,Cultural Festival,Negombo,200,250,86,38,8734,118,28.4,66,9.6,18.5,Rain,Sunday,1,0,7.2,210,552.63
EVT01086,2024-04-07,Religious Event,Kurunegala,5000,2000,80,2136,7057,1852,29.2,94,3.2,12.9,Clear,Sunday,1,0,5.1,2256,105.62
EVT01484,2024-04-07,Music Festival,Negombo,3000,1500,80,1408,18255,1669,28.9,58,1.6,15.8,Cloudy,Sunday,1,1,7.7,1792,127.27
EVT00005,2024-04-08,Religious Event,Anuradhapura,300,0,49,194,7410,248,26.5,78,1.8,10.6,Clear,Monday,0,0,6,315,162.37
EVT01855,2024-04-08,Cultural Festival,Colombo,3000,500,57,641,82861,2395,30.4,83,8.8,21.7,Rain,Monday,0,0,2.7,1139,177.69
EVT01479,2024-04-08,Exhibition,Matara,500,3000,43,10,64384,214,28.4,66,19.7,5.7,Rain,Monday,0,0,8,150,1500
EVT02306,2024-04-08,University Event,Nuwara Eliya,5000,2000,89,1479,23257,1470,17.6,71,42,16.4,Heavy Rain,Monday,0,0,5.7,960,64.91
EVT02298,2024-04-08,Religious Event,Galle,500,1000,51,187,68570,372,28,75,19.7,3.6,Rain,Monday,0,0,2.7,464,248.13
EVT00968,2024-04-08,Perahera,Anuradhapura,5000,1000,50,4352,78404,949,27.6,68,1.9,5,Cloudy,Monday,0,1,3.7,4618,106.11
EVT00456,2024-04-08,School Event,Kandy,500,1500,45,258,11822,218,21.5,60,1.9,8.9,Cloudy,Monday,0,0,6.7,389,150.78
EVT02442,2024-04-09,Perahera,Matara,100,250,45,57,53874,53,26.9,76,6.8,10.3,Clear,Tuesday,0,0,3.9,105,184.21
EVT02494,2024-04-09,Perahera,Kegalle,1500,1000,88,842,41964,737,28.9,73,4.2,12.6,Clear,Tuesday,0,0,8,1182,140.38
EVT01590,2024-04-09,Religious Event,Colombo,750,0,41,436,78477,476,26.9,75,14.7,6.7,Rain,Tuesday,0,0,2.5,549,125.92
EVT01336,2024-04-09,Music Festival,Anuradhapura,750,500,31,301,37736,320,27.1,85,19.3,8.9,Rain,Tuesday,0,0,7.2,356,118.27
EVT01929,2024-04-09,Conference,Ratnapura,500,1500,69,308,76294,263,27.6,61,16.6,14.4,Rain,Tuesday,0,0,5.5,276,89.61
EVT00249,2024-04-10,Workshop,Kurunegala,100,750,43,24,51948,23,27.2,73,4.6,10.4,Clear,Wednesday,0,1,1.7,105,437.5
EVT01203,2024-04-10,Sports Event,Negombo,750,500,29,75,60469,579,32.6,83,7.1,8.8,Clear,Wednesday,0,1,6.4,410,546.67
EVT02186,2024-04-11,Exhibition,Nuwara Eliya,1000,250,13,271,6817,816,21.6,84,9.2,16.1,Rain,Thursday,0,0,5.1,240,88.56
EVT01011,2024-04-11,Cultural Festival,Kurunegala,750,1000,75,359,77771,560,24.3,87,18.8,5.9,Rain,Thursday,0,0,4.3,482,134.26
EVT01158,2024-04-11,Music Festival,Galle,3000,1500,33,2009,31045,1684,27.4,76,2.2,11.1,Cloudy,Thursday,0,1,3.9,2069,102.99
EVT01166,2024-04-12,Cultural Festival,Kurunegala,500,750,28,210,20596,255,29.4,73,35.6,14.6,Heavy Rain,Friday,0,0,3.1,221,105.24
EVT00917,2024-04-12,Workshop,Kurunegala,500,2000,86,312,96333,222,28.7,86,7,17.7,Cloudy,Friday,0,0,1.8,281,90.06
EVT00887,2024-04-12,Sports Event,Ratnapura,750,1000,55,338,89170,384,26.7,67,3.6,10.4,Clear,Friday,0,0,2.8,480,142.01
EVT00355,2024-04-12,Exhibition,Kegalle,1500,250,64,722,42464,1376,25.5,68,43.5,15.5,Heavy Rain,Friday,0,0,5.6,310,42.94
EVT00347,2024-04-12,School Event,Nuwara Eliya,750,250,9,408,3023,256,20.1,52,7.9,12,Clear,Friday,0,0,2.5,199,48.77
EVT02004,2024-04-12,Cultural Festival,Anuradhapura,200,500,17,83,45531,97,22.8,77,1,2.6,Cloudy,Friday,0,0,1.6,210,253.01
EVT00001,2024-04-12,Cultural Festival,Ratnapura,750,2000,85,44,60763,345,26.5,69,5.2,7.4,Clear,Friday,0,0,5.5,359,815.91
EVT00215,2024-04-12,School Event,Nuwara Eliya,300,1500,76,99,97637,125,24.5,82,15,12.8,Rain,Friday,0,0,4.3,201,203.03
EVT01511,2024-04-12,Perahera,Matara,500,1000,9,90,79166,328,22.1,65,0.1,6.8,Cloudy,Friday,0,0,2.2,370,411.11
EVT00775,2024-04-13,Perahera,Anuradhapura,1000,2000,55,317,88574,785,25.1,74,16,8.3,Rain,Saturday,1,0,7.5,725,228.71
EVT00204,2024-04-13,Sports Event,Kegalle,100,1500,21,45,78616,28,28.8,80,3.2,7.1,Cloudy,Saturday,1,0,6.1,105,233.33
EVT02166,2024-04-13,Music Festival,Galle,200,1500,57,167,9037,100,25.9,72,4.9,9,Clear,Saturday,1,0,7.5,210,125.75
EVT02303,2024-04-14,Workshop,Matara,5000,0,53,1377,58065,2888,25.7,82,30.9,15,Heavy Rain,Sunday,1,0,2.2,5,0.36
EVT00370,2024-04-15,Perahera,Negombo,5000,750,40,1454,36325,2088,32.2,78,3.7,5,Clear,Monday,0,0,2.1,2423,166.64
EVT01202,2024-04-15,School Event,Matara,2000,500,31,1161,59423,911,25.1,79,16,6.6,Rain,Monday,0,0,7.8,402,34.63
EVT02046,2024-04-15,Workshop,Matara,1000,2000,7,249,58748,684,22.3,74,20.5,14.3,Rain,Monday,0,0,2.2,214,85.94
EVT00784,2024-04-15,Music Festival,Kurunegala,100,0,44,24,29110,58,26.5,72,30.3,6.8,Heavy Rain,Monday,0,0,7,105,437.5
EVT00757,2024-04-16,Conference,Anuradhapura,1500,250,8,983,66292,1034,28.8,68,13.2,10.6,Rain,Tuesday,0,1,6.1,715,72.74
EVT00665,2024-04-17,Community Event,Kurunegala,1500,250,63,718,60113,680,29.8,71,1.2,11,Clear,Wednesday,0,1,2.6,401,55.85
EVT01070,2024-04-17,Exhibition,Galle,1500,750,17,980,38834,632,28.1,58,25.8,4.6,Heavy Rain,Wednesday,0,0,7.9,326,33.27
EVT02400,2024-04-17,Perahera,Kurunegala,200,750,52,56,10786,146,28.2,52,1.8,4.2,Clear,Wednesday,0,0,5.2,210,375
EVT01622,2024-04-17,Perahera,Ratnapura,5000,250,75,4045,84412,3315,26.8,78,1.8,12.3,Clear,Wednesday,0,0,2.8,3453,85.36
EVT00267,2024-04-17,Music Festival,Negombo,1500,3000,21,858,76927,457,29.6,83,3.1,14.1,Cloudy,Wednesday,0,0,4.2,846,98.6
EVT00299,2024-04-18,Perahera,Matara,1500,750,88,815,82337,885,26.9,83,12.7,15.9,Rain,Thursday,0,0,4,922,113.13
EVT00954,2024-04-18,Community Event,Negombo,1500,750,53,355,79517,635,25.3,94,11.9,15.6,Rain,Thursday,0,1,3.4,124,34.93
EVT01369,2024-04-19,School Event,Kandy,5000,0,11,1036,4241,2945,25.5,75,12.7,2,Rain,Friday,0,0,6,139,13.42
EVT00036,2024-04-20,Workshop,Kandy,2000,3000,85,1049,48947,995,23.2,84,9.6,12.6,Rain,Saturday,1,1,2.5,517,49.29
EVT02246,2024-04-20,Community Event,Kegalle,1000,1000,13,224,92856,454,32.2,92,16.5,10.1,Rain,Saturday,1,0,6.8,243,108.48
EVT00244,2024-04-20,University Event,Ratnapura,500,750,70,275,21973,322,28.1,74,3,12.7,Cloudy,Saturday,1,0,2.2,314,114.18
EVT00141,2024-04-20,Music Festival,Kegalle,300,3000,89,244,24282,154,24.1,73,10,12.1,Rain,Saturday,1,0,5.7,315,129.1
EVT00232,2024-04-20,Conference,Anuradhapura,300,3000,74,257,53475,111,25.4,84,4.2,8.2,Cloudy,Saturday,1,0,7.6,315,122.57
EVT02034,2024-04-21,Workshop,Galle,500,1500,10,135,62714,143,29.1,71,26.5,8.3,Heavy Rain,Sunday,1,0,4.4,90,66.67
EVT02417,2024-04-21,Community Event,Kegalle,100,0,60,59,26372,66,28.7,83,5.5,10.5,Clear,Sunday,1,0,1.6,105,177.97
EVT02248,2024-04-22,Cultural Festival,Galle,1500,500,49,1242,43000,763,29.7,84,8.6,10.8,Rain,Monday,0,0,4.4,1194,96.14
EVT01001,2024-04-22,Cultural Festival,Negombo,1000,2000,27,357,60879,346,27.4,76,6,13.4,Cloudy,Monday,0,0,2.7,658,184.31
EVT00794,2024-04-22,University Event,Anuradhapura,1000,3000,29,337,75490,703,29.2,89,11.4,10.8,Rain,Monday,0,0,2.9,326,96.74
EVT00065,2024-04-22,University Event,Colombo,2000,2000,62,151,64352,989,28.5,77,30.7,18,Heavy Rain,Monday,0,0,2.2,31,20.53
EVT00165,2024-04-22,Conference,Kurunegala,100,1500,7,53,32302,52,26.3,72,24.6,6.2,Rain,Monday,0,0,4,105,198.11
EVT02343,2024-04-22,Exhibition,Negombo,1500,750,30,433,39920,1084,29.2,81,25,10.9,Heavy Rain,Monday,0,0,4.1,388,89.61
EVT02040,2024-04-23,Music Festival,Ratnapura,5000,1500,80,2801,31874,2037,29,98,11.5,16.7,Rain,Tuesday,0,0,6.4,1843,65.8
EVT00890,2024-04-23,Workshop,Anuradhapura,200,1500,40,137,15342,102,25.8,70,15.4,15.5,Rain,Tuesday,0,0,1.9,170,124.09
EVT01141,2024-04-23,Exhibition,Matara,1000,750,39,440,52736,287,32.3,80,7.2,2.7,Clear,Tuesday,0,0,6.5,436,99.09
EVT01200,2024-04-24,University Event,Ratnapura,5000,1500,51,1924,99073,3584,29,81,9,18.3,Rain,Wednesday,0,0,4.1,1307,67.93
EVT01003,2024-04-25,Conference,Kegalle,1500,0,79,828,29077,898,34.4,75,8.5,12.8,Rain,Thursday,0,0,2.4,464,56.04
EVT00306,2024-04-26,Religious Event,Matara,5000,750,36,2449,52242,2707,24,65,5.3,6.2,Clear,Friday,0,0,7.5,2214,90.4
EVT01408,2024-04-26,Workshop,Kegalle,3000,3000,17,1058,38522,1331,30.4,78,27,13.9,Heavy Rain,Friday,0,0,1.9,389,36.77
EVT00297,2024-04-27,School Event,Matara,500,0,19,157,90869,442,26.8,78,0.8,6.1,Clear,Saturday,1,0,4.7,273,173.89
EVT02424,2024-04-27,Cultural Festival,Negombo,2000,750,57,924,87285,1537,29.3,82,5.8,19.4,Cloudy,Saturday,1,0,8,900,97.4
EVT00367,2024-04-27,Conference,Kegalle,3000,250,57,1121,48452,1552,28.5,70,7.7,13.8,Clear,Saturday,1,0,7.6,723,64.5
EVT01026,2024-04-27,Workshop,Anuradhapura,3000,0,60,918,74779,1479,29.2,66,8.2,17.5,Rain,Saturday,1,0,5,359,39.11
EVT00018,2024-04-27,University Event,Ratnapura,750,0,18,350,29875,698,30.6,59,5.7,10.8,Cloudy,Saturday,1,0,4.6,483,138
EVT00716,2024-04-27,Conference,Kegalle,100,1000,53,53,59239,28,32.4,55,10.7,10.3,Rain,Saturday,1,0,6.9,105,198.11
EVT00357,2024-04-28,Music Festival,Anuradhapura,2000,0,54,1246,7395,451,30,73,33.7,2,Heavy Rain,Sunday,1,0,7.7,804,64.53
EVT00949,2024-04-28,Cultural Festival,Anuradhapura,1000,0,72,556,48379,779,29.1,63,13.3,9.5,Rain,Sunday,1,0,6.6,810,145.68
EVT02330,2024-04-28,Exhibition,Kegalle,3000,250,34,1668,77677,1228,25.8,76,13.3,10.5,Rain,Sunday,1,0,3.6,401,24.04
EVT02145,2024-04-28,University Event,Colombo,5000,0,44,2571,74823,3666,26.1,65,7.7,6.3,Clear,Sunday,1,0,3,1871,72.77
EVT00700,2024-04-28,Conference,Kegalle,3000,750,71,1679,77120,1468,24.9,70,23.7,12.6,Rain,Sunday,1,0,5.8,1173,69.86
EVT01703,2024-04-29,Religious Event,Kandy,200,500,34,127,26826,195,30,75,6.8,7.2,Cloudy,Monday,0,0,2.6,210,165.35
EVT01825,2024-04-29,Workshop,Ratnapura,200,250,42,94,95668,39,28,81,12.3,15.1,Rain,Monday,0,0,3.5,117,124.47
EVT01387,2024-04-29,Conference,Kurunegala,100,3000,8,84,68868,64,30,85,6.8,4.6,Clear,Monday,0,0,1.8,105,125
EVT02392,2024-04-30,Conference,Kurunegala,1500,500,28,784,31120,541,27.3,86,0.2,14.4,Clear,Tuesday,0,0,6.4,514,65.56
EVT01789,2024-04-30,Perahera,Kandy,750,1500,54,397,66427,521,28.6,83,29.5,8.1,Heavy Rain,Tuesday,0,0,7,581,146.35
EVT01530,2024-04-30,School Event,Galle,1000,500,22,660,34614,250,28.4,94,10.6,13,Rain,Tuesday,0,0,4.3,286,43.33
EVT00401,2024-05-01,Sports Event,Ratnapura,5000,1000,30,2553,62021,2756,24.3,70,1.6,8.4,Clear,Wednesday,0,0,4,2379,93.18
EVT02346,2024-05-01,Cultural Festival,Kurunegala,300,0,41,191,70090,274,24.6,59,6.3,19.6,Clear,Wednesday,0,0,2.2,315,164.92
EVT00696,2024-05-02,Religious Event,Anuradhapura,300,1500,73,95,36671,145,31.9,83,2.4,17.1,Clear,Thursday,0,0,2.9,315,331.58
EVT00312,2024-05-02,Perahera,Kurunegala,300,750,49,195,9579,164,28.9,78,15.6,6.6,Rain,Thursday,0,0,3.8,315,161.54
EVT00427,2024-05-02,Workshop,Ratnapura,100,0,14,57,22894,91,29.2,82,5.7,16.2,Clear,Thursday,0,1,6.2,105,184.21
